graph,class,predicate
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24481,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24481,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24481,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24481,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24481,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24481,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24481,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24481,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24481,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24481,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24481,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24481,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24486,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24487,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/ccf/organ_owner_sex
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/ccf/organ_side
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24977,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/ccf/organ_owner_sex
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/ccf/organ_side
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma24978,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261236,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma261238,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma322904,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32860,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32861,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32862,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma32863,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33189,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma33190,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35176,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35177,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35177,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35177,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35177,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35177,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35177,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35177,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35177,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35177,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.org/sig/ont/fma/fma35177,http://purl.org/ccf/y_dimension
